,score,O102,O103,O080,M115,M106,M107,M109,M110,M105,M015,N003,O046,O049,O113,O115,M096,M088,O066,N004
2024-05-24,0.4947222546235828,0.36585365853658536,0.5703422053231939,0.5299073294018535,0.15508927407793563,0.7338118737849559,0.6316195372750643,0.8356687898089172,0.7589317935763262,0.03482332907620264,0.6032608695652174,0.5781622911694511,0.5201504567436862,0.4430901595267969,0.6020942408376964,0.5509475418840978,0.1323784722222222,0.7962904746934926,0.17159763313609466,0.38570290720828354
2024-05-25,0.5013103281846779,0.3652694610778443,0.5679898648648649,0.5506422404716782,0.15506906437320825,0.750299043062201,0.7442488112067858,0.909481729161691,0.8611111111111112,0.03482184666468009,0.6023344737371704,0.5953469874726586,0.42281518624641834,0.403584229390681,0.5739206279982556,0.5606809445359693,0.09934924078091101,0.7495285983658077,0.14897812836141985,0.4294246466255226
2024-05-26,0.516416310889254,0.3612654980761009,0.566061629379485,0.5381052631578948,0.15504885993485343,0.7503363731499477,0.7442816756617836,0.9094889348829804,0.860800576992427,0.034820364379363186,0.606036217303823,0.5944333996023856,0.37815577439570275,0.636803440243684,0.6246730601569311,0.5621740323908866,0.11405030355594103,0.7376688658498272,0.21831869510664995,0.41938694267515925
2024-05-27,0.5286669351053629,0.3606837606837607,0.5683544303797468,0.5219953693959167,0.15502866076081293,0.750373692077728,0.744314531671592,0.909496139457136,0.8604902667627974,0.03481888222023582,0.5530074431703883,0.5937189425561519,0.3225921947726459,0.7031529917592261,0.6222222222222222,0.6122392974753018,0.13350671868227137,0.7892587939698492,0.30752688172043013,0.5018905472636815
2024-05-28,0.5059511195859014,0.3583938487825716,0.564740615773935,0.5138888888888888,0.15500846684902958,0.7504109998505455,0.7443473792394656,0.871696911811525,0.8601801801801802,0.03481740018728186,0.5227272727272727,0.5928060413354531,0.14157866475747272,0.737954504746552,0.6546167247386759,0.5750342935528121,0.1676776429809359,0.7211930926216641,0.18957176133309442,0.4564265817747712
2024-05-29,0.485105419638209,0.35439795046968403,0.5682967959527825,0.5478645066273933,0.15498827819744726,0.7996114763897191,0.5713551701991009,0.8206923995224831,0.7723342939481268,0.03481591828048521,0.4379650110597225,0.5899066163322074,0.10200429491768075,0.8040830945558739,0.6343056160208969,0.5362040592430061,0.1680381117366826,0.714375392341494,0.17986384808312433,0.42590013924806047
2024-05-30,0.4598015609462771,0.3512590695689287,0.5705857564264644,0.5586874211190576,0.15952597994530537,0.5804571940833707,0.41510403287952735,0.7156613082922171,0.647821389989197,0.03481443649982976,0.4439083232810615,0.5893921334922527,0.05421363392377885,0.8578334825425247,0.6118363794604004,0.6627364957499314,0.15021645021645025,0.740822089739567,0.1903994268314526,0.4009546539379475
2024-05-31,0.48191458425295974,0.34940273037542663,0.567396798652064,0.6426919032597266,0.15950520833333334,0.7158649536898716,0.6555798125080262,0.7035091907376463,0.7678185745140389,0.0348129548452994,0.4371859296482412,0.6419066534260178,0.03148479427549195,0.8798782670963122,0.6224445411048282,0.6228070175438597,0.15058416270012986,0.733375156838143,0.14881805157593123,0.2913103996818453
2024-06-01,0.4931817048243035,0.3543710021321962,0.5717894736842105,0.6169049621530698,0.159484442129931,0.6951456310679611,0.6556240369799692,0.8207352005092298,0.8672184238934869,0.03481147331687803,0.4294614147909968,0.6711675933280381,0.032552316222500446,0.8852693753356005,0.6965217391304348,0.5979720471362017,0.16911764705882348,0.718093446221386,0.1677708146821844,0.22644135188866799
2024-06-02,0.49907629699028083,0.36445012787723785,0.5702861952861953,0.6235022072734917,0.1594636813329862,0.6951911589008364,0.6556682500962896,0.8207494629644363,0.8669064748201439,0.03480999191454955,0.4219409282700422,0.6732181854278341,0.03469241773962804,0.8790264853256979,0.711864406779661,0.7134246575342466,0.15088629485516647,0.7510971786833855,0.13086287146437522,0.2244086662691314
2024-06-03,0.5025222415054472,0.36216446527481894,0.5700462768195205,0.6183270281630937,0.15944292594038786,0.6952366731372257,0.6557124518613607,0.820763723150358,0.8665947500898957,0.034808510638297874,0.3611892326235436,0.7364033346566098,0.04130162703379224,0.8713544462336733,0.6985230234578628,0.8312791016159956,0.15125324114088157,0.7759323096208085,0.10005369608018615,0.19753577106518283
2024-06-04,0.4995175636184201,0.3424190800681431,0.5651808242220353,0.6320655599915949,0.15942217595002603,0.5180650940579277,0.7289179822872545,0.8057433776151459,0.7961897915168943,0.03480702948810689,0.4231773448483631,0.7356618376662036,0.07096889524490525,0.8667262969588551,0.6409031697785497,0.8932092004381161,0.15161987041036717,0.7644110275689223,0.14477451682176093,0.21657063381680905
2024-06-05,0.4844819802236778,0.3431247339293316,0.5586380832282472,0.6615546218487395,0.1594014313597918,0.3912524257351844,0.728952772073922,0.8007476932866688,0.6776859504132231,0.034805548463960514,0.4166666666666667,0.7285714285714286,0.08918677390527256,0.8560186013235557,0.6271701388888888,0.9184232137968793,0.11398963730569944,0.7322267460068901,0.14743245661120058,0.21930870083432658
2024-06-06,0.4911812927035221,0.35319148936170214,0.5571428571428572,0.5914723797521528,0.22131147540983606,0.38119402985074624,0.7750545361221609,0.8480076354092102,0.7000718390804598,0.03480406756584266,0.4117647058823529,0.7323943661971831,0.12133666904932094,0.82689556509299,0.6390455531453362,0.9222769567597153,0.08243418213206732,0.7617407639323732,0.13953488372093023,0.23277060575968223
2024-06-07,0.5013150779953399,0.3564440663547427,0.5585888282234355,0.5959680806383872,0.22128268505268636,0.4414266527383972,0.7650756992558378,0.8519166534118021,0.6771992818671454,0.03480258679373724,0.3948213568847852,0.7360174533915114,0.14168304448811864,0.8533881637761488,0.6747614917606245,0.9367989056087551,0.08671268334771354,0.7499217527386541,0.1999642282239313,0.2482128673550437
2024-06-08,0.49065311603807105,0.3664965986394558,0.565071368597817,0.63615368465253,0.22125390218522373,0.2575350641599522,0.5708787684413086,0.8828628230616302,0.6633165829145728,0.034801106147628165,0.3784868553080474,0.7374578623835019,0.14272954626652376,0.788165892027172,0.682704811443433,0.9425601750547046,0.1716257007330746,0.7168335419274092,0.19599427753934193,0.36748064324002383
2024-06-09,0.4964628195016538,0.3718657033574161,0.5669324381032312,0.5824937027707808,0.22122512680452594,0.2576458302252723,0.5709338122113905,0.8828721374045801,0.6630785791173305,0.03479962562749936,0.3719903691813804,0.7535685963521015,0.2454009644579389,0.7335120643431635,0.6733102253032929,0.9382007109652721,0.11508620689655169,0.7306850172036284,0.30037546933667086,0.4188169908693926
2024-06-10,0.4993696816419556,0.3721325403568394,0.563758389261745,0.5926547743966422,0.2211963589076723,0.2577565632458234,0.5709888418622547,0.8828814502663592,0.6628407460545194,0.03479814523333475,0.3346038114343029,0.778394449950446,0.38642857142857145,0.6022158684774839,0.6409701169337375,0.9160743575724439,0.1723395088323998,0.7479674796747967,0.3092599213442975,0.44076205596348483
2024-06-11,0.4690040694698914,0.37452229299363055,0.5656184486373166,0.5872849349559379,0.22116759849174358,0.1931394481730052,0.39497307001795334,0.8378120527905868,0.62459662961635,0.03479666496511826,0.34015242679502605,0.7778438367023385,0.38082485270487415,0.48954797212792567,0.6848484848484848,0.8835747471986881,0.13479758828596033,0.73210378243201,0.2225201072386059,0.430952380952381
2024-06-12,0.4728392989771802,0.3692699490662139,0.5746018440905281,0.6104468219005663,0.22113884555382216,0.15478675812705045,0.5710988588280549,0.8283647348755863,0.6415770609318996,0.03479518482283381,0.29416482855424103,0.7580741034277789,0.4218136379864334,0.39978563772775993,0.656425789701428,0.8349726775956284,0.17305208781747738,0.7134375,0.23338098641887062,0.4927593731402499
2024-06-13,0.4910266782621823,0.367840475180314,0.5705906996229577,0.6273070469798658,0.16742493175614195,0.18517966303861633,0.6105128205128205,0.9003974562798092,0.7517018989609459,0.034793704806465334,0.32337610264635125,0.7658478605388273,0.43119757272889525,0.48544382925522417,0.6098615916955017,0.7751980333242283,0.2018072289156626,0.7491408934707904,0.24352331606217617,0.5283617612058706
2024-06-14,0.4903269228228666,0.3706530958439355,0.579145728643216,0.6458377018242818,0.1674031713023135,0.14445438282647582,0.6714523779002692,0.9090692313806533,0.7224212034383954,0.03479222491599677,0.33172980557225895,0.7662903545256486,0.4359386152748037,0.5460714285714285,0.6364029399048854,0.6564718732932824,0.13505376344086018,0.7445346658338539,0.2583065380493033,0.5601824310926036
2024-06-15,0.47544050428845064,0.37473505722763883,0.5809962327333613,0.5767295597484277,0.16738141650422353,0.08183037710538088,0.5305049987182774,0.8448577332697504,0.5656999641962048,0.03479074515141205,0.37454909819639276,0.8487128712871287,0.43960749330954507,0.7113015532940546,0.6318063958513397,0.6227136227136227,0.13542562338779018,0.803621604745551,0.20057153063046973,0.507533703409992
2024-06-16,0.4590308548431172,0.36694915254237287,0.5803347280334727,0.5659190945294488,0.16735966735966737,0.08196721311475408,0.530565167243368,0.84487006278312,0.5654974946313529,0.0347892655126951,0.3374073331997596,0.8519105127697486,0.3077060292543703,0.6960014280614066,0.5464362850971922,0.5936135371179039,0.18908465835840138,0.8323970037453183,0.13660714285714284,0.49217046580773044
2024-06-17,0.4560787484351696,0.3562049978822533,0.5788373065662902,0.555951383067896,0.16733792386644147,0.08210400834450904,0.5306253203485392,0.8448823903369358,0.5652951699463328,0.03478778599982989,0.3489583333333333,0.8616389548693587,0.30301408953094344,0.6268070676423345,0.5911053540587219,0.5727148703956344,0.18943298969072164,0.8224648985959438,0.1372969112658454,0.4960364645263575
2024-06-18,0.4635069448613161,0.3535139712108383,0.5790133779264214,0.5344646972553949,0.16731618602234347,0.06987485101311086,0.4849455477258168,0.8363130711164084,0.6977825464949928,0.03478630661280034,0.42239134788704186,0.8612705323570157,0.30438659058487877,0.7007494646680942,0.5442382391022874,0.5703764320785597,0.13568054959209963,0.7791640673736744,0.20153516601213853,0.5288290073310877
2024-06-19,0.4764725512620361,0.33855268726195514,0.5846218136230672,0.5368663594470047,0.1672944538251721,0.08476091166393562,0.6716628234691263,0.8763705704751311,0.7125491598140865,0.03478482735159041,0.32859431317581095,0.8561535417491096,0.2979140666785523,0.7218554861730597,0.498274374460742,0.5590400872647941,0.25622317596566524,0.8023074524477705,0.22059610922719972,0.5045562599049128
2024-06-20,0.46367426112336707,0.3536379018612521,0.5873015873015873,0.5641884816753926,0.19363636363636363,0.08489722966934765,0.671704880235686,0.8590609358862318,0.7122944960686205,0.034783348216184035,0.35615615615615615,0.9533135509396637,0.28591800356506236,0.6469853728148413,0.49547218628719275,0.4713740458015267,0.2994422994422995,0.6836034912718204,0.1757673090649536,0.38027332144979203
2024-06-21,0.41964241318153056,0.35560253699788585,0.5870563674321503,0.6139028475711893,0.19361121932216596,0.07133283693224124,0.693391393442623,0.7897203686050207,0.6670239371204001,0.03478186920656518,0.3865092073658927,0.955498417721519,0.27945107823917303,0.3859461387551275,0.30474137931034484,0.3946579449441265,0.26672384219554035,0.5459644749143036,0.1480820695807315,0.2992079207920792
2024-06-22,0.4161518431693463,0.35714285714285715,0.5930717863105175,0.6141930081641198,0.19358608153726306,0.08561643835616439,0.6124983992828787,0.7963301294781158,0.6142857142857143,0.034780390322717805,0.36161697018210925,0.9564959462131699,0.36689237348538845,0.3049215406562054,0.23955191727703576,0.3692098092643052,0.3810544363480497,0.5769470404984424,0.14894755618979666,0.29974262522272815
2024-06-23,0.39878165464222537,0.3620616814533164,0.5924071756362119,0.6203432398493094,0.19356095027911202,0.0857525681107637,0.6125480153649168,0.7963463065925338,0.6140664048554088,0.03477891156462585,0.3241296518607443,0.9618426255436932,0.3381435952253697,0.29577464788732394,0.24203273040482343,0.29501498229365297,0.3491859468723222,0.4845842416692619,0.13179953629391833,0.2424782264449723
2024-06-24,0.3913187225114115,0.36824324324324326,0.5992493744787323,0.647834274952919,0.19353582554517135,0.0858886573384936,0.6125976187427986,0.7963624811373203,0.6138472519628837,0.03477743293227329,0.27865573114622927,0.9632338406799763,0.24670466690416815,0.23172905525846701,0.25656478691347395,0.26525054466230935,0.41241970021413277,0.5245952677459527,0.07221825962910128,0.2313477142291708
2024-06-25,0.4060338761907299,0.3520472773322077,0.6127553147144644,0.6167364016736402,0.1935107073329007,0.136032147641018,0.6310803891449053,0.7851810673443456,0.6072065643952907,0.03477595442564408,0.2378,0.924901185770751,0.2984861976847729,0.12778470860809124,0.21514629948364888,0.28532534712768853,0.699486301369863,0.6056644880174292,0.06026029595293279,0.29046299960427385
2024-06-26,0.40066538771989657,0.35063291139240504,0.6041666666666667,0.6536289479188454,0.19348559563976123,0.1333333333333333,0.7967490080634839,0.8284761375367268,0.7528530670470756,0.03477447604472219,0.26554689062187564,0.9120727129025884,0.2948717948717949,0.09176764076977904,0.18881720430107526,0.23244420250408274,0.4865211810012837,0.4984443061605476,0.04242424242424243,0.2516320474777448
2024-06-27,0.4059085059125415,0.35807676086039647,0.6105789254477301,0.6327896277708072,0.27157129881925524,0.09314090165153999,0.6522907601740466,0.8537398761314912,0.6841354723707664,0.03477299778949158,0.23610555777688924,0.9156459897273805,0.3991454513085277,0.0776768216639943,0.19174548581255374,0.24952380952380954,0.5778443113772456,0.5122861586314152,0.04651577258955623,0.3146756329113924
2024-06-28,0.418687315825542,0.3608768971332209,0.6049125728559533,0.5628266778172695,0.271536066424494,0.07453138946742044,0.8159948816378759,0.8816196903533148,0.6988595866001426,0.03477151965993624,0.2554467319608235,0.9115149121074462,0.5475258098967604,0.06341289633060207,0.17834121186076493,0.2986942328618063,0.47755451047456177,0.5264303482587065,0.04632929436920884,0.34387977061498914
2024-06-29,0.4378307964069876,0.3666245259165613,0.6125676238035789,0.5418060200668897,0.2715008431703204,0.1548415885765283,0.8036079836233367,0.8636074944426803,0.7356608478802993,0.03477004165604013,0.2434052757793765,0.908175355450237,0.6814379782879516,0.05378450578806768,0.20146048109965636,0.18629317378297525,0.7,0.5511345974510413,0.04828077676821664,0.3598260181890075
2024-06-30,0.4346586849550167,0.36983993260320136,0.6089850249584027,0.48589341692789967,0.27146562905317767,0.15496728138013083,0.8036331073301778,0.8636183218226562,0.7353988603988604,0.034768563777787226,0.23356643356643356,0.9091806515301086,0.7608540925266903,0.07140313390313391,0.19321597252039502,0.19548667754214247,0.4775736864587783,0.5727159726538222,0.07534734592091201,0.44060090927060686
2024-07-01,0.4347350656778605,0.35705263157894734,0.5983367983367983,0.5162975344755537,0.27143042406951107,0.15509293680297398,0.8036582246098747,0.8636291474837275,0.7351370594517622,0.05295817749064944,0.27467039552536954,0.8872878010264509,0.8124888809820316,0.07779953711945879,0.19871244635193133,0.21201413427561838,0.3804440649017934,0.49611680646163403,0.09332146037399822,0.4735177865612648
2024-07-02,0.4197814692568281,0.3468013468013468,0.5980881130507065,0.5128472947566325,0.2713952282157676,0.10496580434136193,0.532548919299143,0.8829272164457497,0.8195729537366548,0.05295592672871775,0.32834032354703413,0.8888888888888888,0.8532550693703308,0.10128159487362051,0.2145002145002145,0.10516304347826087,0.4118651301749894,0.46304347826086956,0.10131766381766381,0.3860897055917803
2024-07-03,0.4273077525076552,0.3521245267143458,0.6007478188616535,0.5221386800334169,0.2713600414883962,0.13423517169614985,0.5544757033248082,0.9012698412698412,0.8036286019210246,0.05295367615809605,0.3075079872204473,0.8863456985003946,0.8691090165392139,0.12813667912439936,0.21054888507718697,0.05107307796794349,0.4368600682593856,0.5104004967401428,0.18871283603346983,0.3372184907151324
2024-07-04,0.42077982361350535,0.35449957947855343,0.6121262458471761,0.49759866360409266,0.12159709618874773,0.2462841854934602,0.4595320291522823,0.8946908975478136,0.8389046941678521,0.052951425778759935,0.25474146536234776,0.8802525152890116,0.8714438122332859,0.10854092526690391,0.19888555507929703,0.036936447582835416,0.5100213219616205,0.5418994413407822,0.16589533641865434,0.34801501086312464
2024-07-05,0.43200221781982723,0.34762505254308534,0.6301369863013699,0.4753653444676409,0.12158133506156837,0.24639619557140735,0.45960112503196116,0.8794635772099667,0.8386064699608958,0.05294917559068502,0.22714570858283434,0.8684418145956607,0.8695111111111111,0.12097491549546344,0.17309340188517566,0.0325821341297855,0.7144075021312872,0.5224945702761402,0.18828973126890905,0.43937598736176936
2024-07-06,0.4449330913519981,0.3495798319327731,0.633609958506224,0.5034439574201628,0.12156557801969933,0.36671619613670137,0.5298478844433082,0.8586050940252321,0.8713574982231699,0.052946925593846936,0.2103372580323289,0.8718201538158155,0.8576253110558123,0.12789043045179652,0.1284796573875803,0.03881650380021716,0.7737537281636131,0.4544044665012407,0.17597864768683275,0.5269496544916091
2024-07-07,0.4418621459124612,0.35321293574128515,0.6279552053090004,0.4977045075125208,0.12154982506155242,0.3668102807903729,0.5299079754601227,0.8586163122818153,0.8710479573712255,0.0529446757882213,0.22426177174780526,0.8527208201892744,0.8631597654167407,0.10617108305175173,0.11087328767123288,0.03636363636363636,0.7142248722316866,0.48093023255813955,0.15566625155666253,0.5712593762337149
2024-07-08,0.45188266866067295,0.3526448362720403,0.6368159203980099,0.4775714583767995,0.1215340761855403,0.3669043374925728,0.5299680511182109,0.8586275287584292,0.8707386363636364,0.052942426173783724,0.18192698982645122,0.8409225310467179,0.8656716417910447,0.2868065433854908,0.12323491655969192,0.03716766142159523,0.7330779054916986,0.5040297582145071,0.20206332266097474,0.5431221630155911
2024-07-09,0.45046010568456474,0.34116659672681493,0.634065478657273,0.4822695035460993,0.12151833139007644,0.34828456854299716,0.4359826220291336,0.8707758210376011,0.777422790202343,0.052940176750509854,0.21120861587554846,0.8389830508474576,0.7917925031089004,0.4451555555555556,0.12018819503849444,0.04827773257390833,0.7565957446808511,0.5534552215680199,0.1570336119509159,0.5716258879242304
2024-07-10,0.44273290335666493,0.33976510067114096,0.6284175642087821,0.4750782064650678,0.12150259067357513,0.31125631125631126,0.38341637920020444,0.855715078924407,0.7842441447835344,0.052937927518375325,0.2119641076769691,0.8315270935960591,0.7662522202486679,0.4484536082474227,0.13638306968790082,0.07537960954446854,0.7328796256911952,0.5241635687732342,0.13424608819345663,0.5983428684158612
2024-07-11,0.4907102484735643,0.34968553459119495,0.6302277432712216,0.47852376980817346,0.11423390752493201,0.5775798069784707,0.7250894225855902,0.8269352791878173,0.8822277403334515,0.052935678477355766,0.21371610845295055,0.8315602836879432,0.7192328183271177,0.5987204549493513,0.14102564102564102,0.12252642992680943,0.7134353741496599,0.5865593062867761,0.13955555555555554,0.619723865877712
2024-07-12,0.5132392419888668,0.37426655490360433,0.632864238410596,0.4492391077756931,0.11421911421911422,0.734560570071259,0.8643504917613999,0.818859544769609,0.7822695035460993,0.05293342962742682,0.2342037073948575,0.8380933622217845,0.6551846590909091,0.7336531627576404,0.15335326783425887,0.19349593495934958,0.7892052698682532,0.6377708978328174,0.1471738357625311,0.545848944981266
2024-07-13,0.5161931159038687,0.37620444072056974,0.6301199834505585,0.4406002501042101,0.11420432474427036,0.8141606056108059,0.8296296296296296,0.8613005551149882,0.8060971286777738,0.05293118096856415,0.2724192905540056,0.8391098857818039,0.6053612639801171,0.7400959317818441,0.18189581554227155,0.2554863180709835,0.7892948173322005,0.6292169606932838,0.15727741247556423,0.4122634069400631
2024-07-14,0.5049597853427041,0.36180904522613067,0.619933829611249,0.419045634507189,0.11418953909891248,0.8141881864054615,0.8296513855190908,0.8613115534057569,0.8058114812189936,0.05292893250074338,0.27973699940227137,0.8322504430005907,0.5198793042243521,0.7174067495559503,0.17242851045667948,0.4284940411700975,0.6598726114649682,0.6188118811881188,0.12082444918265814,0.36566134437216635
2024-07-15,0.49231243534713015,0.3666806195060695,0.6089293096320794,0.4297916666666667,0.1141747572815534,0.8142157590146906,0.8296731358529111,0.8613225499524263,0.8055260361317748,0.052926684223940194,0.3352589641434263,0.8151574803149606,0.6232475598935227,0.4580003551767004,0.21117747440273038,0.46385052802599513,0.3977079796264855,0.5743891122796164,0.19399538106235567,0.397910918407568
2024-07-16,0.48018438720622475,0.37656903765690375,0.5863636363636364,0.43720058321183086,0.1141599792907067,0.7440652818991098,0.7289671900931954,0.803060334575438,0.7556657223796034,0.05292443613813023,0.3843855805616411,0.7484747097028144,0.7022711142654364,0.4870383522727273,0.261407249466951,0.47509474824038983,0.24268137462876538,0.5423623995052567,0.28987566607460036,0.390935960591133
2024-07-17,0.47863580010460893,0.3822668339606859,0.5836431226765799,0.3300708038317368,0.11414520512488677,0.7623497997329773,0.7120245085524637,0.796020294910417,0.792212389380531,0.05292218824328916,0.4183592194344882,0.7485242030696576,0.6125598722724853,0.6312799573939286,0.29923273657289,0.4939106901217862,0.2069550466497031,0.46738794435857806,0.23867874267448055,0.4515366430260047
2024-07-18,0.4829428604243023,0.3841973244147157,0.5924855491329479,0.33437434936498023,0.09510869565217392,0.8234945120142391,0.7290363752393108,0.7003567181926278,0.6312809624911536,0.052919940539392654,0.38124626717101334,0.7446389927208341,0.6390564029797801,0.7200922967696131,0.30123561994034936,0.4770021645021645,0.28656210258584147,0.5482076637824475,0.2997159090909091,0.43490250147725035
2024-07-19,0.4583959855595109,0.38863351441704974,0.5947172926124639,0.33805162364696084,0.09509639021865701,0.7868901082604183,0.815339458907606,0.6060558021559924,0.43155288291475064,0.05291769302641638,0.37261146496815284,0.7527537372147914,0.6729916651888632,0.5199645075421473,0.33858603066439524,0.461725723559643,0.29788135593220344,0.5560704355885079,0.19030711876442394,0.4373769200472627
2024-07-20,0.4272373972178609,0.3830409356725146,0.5742574257425743,0.33215400624349634,0.09508408796895214,0.6768979833926454,0.6322572412913104,0.5628913370848855,0.33804809052333806,0.05291544570433601,0.3940298507462687,0.7176007866273353,0.725886524822695,0.4437544357700497,0.36441038739889314,0.49972958355868036,0.13426514188903005,0.4249536751080914,0.21778487752928646,0.5475487300649734
2024-07-21,0.44695856759106806,0.4012526096033403,0.5736082474226805,0.3320848938826467,0.09507178890182383,0.676945885841364,0.632304159224292,0.5629259787605009,0.3379285966772711,0.05291319857312723,0.3983286908077994,0.7174596932756587,0.732671512143237,0.5841759801312755,0.4076595744680851,0.5266288185996215,0.13463166807790006,0.451065143562828,0.2995563442768412,0.575
2024-07-22,0.4501545967729119,0.39774624373956596,0.5696619950535862,0.3338880798835032,0.09505949301603725,0.6769937740883487,0.6323510651868861,0.5629606149457167,0.33780918727915193,0.05291095163276572,0.3855182017107619,0.718498132494594,0.5911024459411556,0.7259666548421426,0.4495959166312208,0.542972972972973,0.20186203977994077,0.38580246913580246,0.28566359119943224,0.6065735091517418
2024-07-23,0.4626465908511134,0.3925740508969545,0.5723114956736712,0.3329866888519135,0.09504720031035821,0.7026826737809397,0.5698979591836735,0.6691759112519811,0.47297774637937123,0.05290870488322717,0.3862370723945903,0.7163915094339622,0.5594541910331384,0.7322220251817698,0.453656462585034,0.5247230478249122,0.18824027072758043,0.365319345880901,0.3194961859144935,0.683982683982684
2024-07-24,0.4936509494286482,0.396163469557965,0.5823723228995057,0.3372842586816386,0.09503491078355314,0.6541197391819799,0.6092335161331464,0.6830679027018461,0.4731638418079096,0.05290645832448728,0.3933187512427918,0.7078011397131068,0.666194188518781,0.8014184397163121,0.4305142371440714,0.5407887628309023,0.20845665961945037,0.4824182603331277,0.5863781482795317,0.6787330316742082
2024-07-25,0.4514943949712892,0.40850354314297627,0.5883079456566489,0.35343035343035345,0.19728506787330316,0.5322269965920877,0.5320071410354501,0.4721121850736809,0.2788563360395341,0.052904211956521736,0.3831013916500994,0.7618860510805501,0.6180690876882197,0.7800035454706612,0.47111299915038235,0.49392384553065083,0.21682163989856296,0.3191489361702128,0.5091328249689662,0.6095594020456334
2024-07-26,0.4635441114739049,0.40458333333333335,0.5839506172839506,0.33506547495323213,0.1972595656670114,0.5872592592592593,0.5049088359046283,0.4529034302463757,0.2208892025405787,0.05290196577930625,0.39634267541244284,0.7709683755647221,0.6524973432518597,0.8399503722084367,0.4454352441613588,0.5618250539956804,0.21715251373046052,0.23088779284833538,0.6725177304964539,0.680039331366765
2024-07-27,0.47864881342028964,0.3923365264473136,0.5693130399012751,0.34580216126350793,0.19723407005299212,0.6262775885054066,0.743625701172871,0.5730354879594424,0.2832451499118166,0.052899719792816505,0.4248807631160572,0.7598193244304792,0.5996104126084647,0.8541555909976962,0.3722410865874363,0.5379217273954116,0.17229729729729726,0.2218798151001541,0.7128168764403474,0.6549351160047189
2024-07-28,0.4835879028629152,0.3971690258118235,0.567845394736842,0.36152088094743406,0.19720858102868957,0.6263329383886256,0.7436583811344806,0.5730693069306931,0.28314527503526093,0.05289747399702823,0.43294257897874033,0.7612409189083056,0.5520538243626062,0.8446137491141035,0.4450572761985575,0.5431732325957906,0.18868720979316167,0.20055452865064696,0.7040056717476072,0.7129939060349911
2024-07-29,0.4743699652120796,0.40491052850603415,0.5676120016440609,0.3737017033651848,0.19718309859154928,0.6263882718791648,0.7436910527657405,0.5731031205449073,0.2830454705675009,0.05289522839191713,0.4217322208978943,0.7714958775029446,0.49814126394052044,0.8324180690876882,0.42748091603053434,0.5182087941731859,0.13459915611814344,0.2048044348629504,0.6852737905369485,0.6963443396226415
2024-07-30,0.4754322338023035,0.4113976705490849,0.5768282662284305,0.401453790238837,0.1971576227390181,0.5432336393248445,0.6927488212055563,0.5593569335550803,0.28153629316420015,0.05289298297745893,0.4520357497517378,0.7631010794896957,0.4697345132743363,0.8276656039674105,0.4675710046629928,0.5380258899676376,0.22648671446646984,0.26908866995073893,0.67487597448618,0.6280212222440558
2024-07-31,0.46704644547681606,0.40041580041580044,0.5794661190965092,0.4075996677740864,0.19713215346854412,0.4830495928941525,0.8300203873598369,0.4916059550205891,0.27474462839027824,0.06201714916376602,0.47279586973788723,0.7731554160125589,0.35551229870819323,0.7913936603506286,0.4754237288135593,0.49797789161499056,0.2900505902192243,0.28624192059095105,0.6182462356067316,0.5870333988212181
2024-08-01,0.5142615039799872,0.4089775561097257,0.5923645320197044,0.414780984014947,0.39783001808318263,0.6758436944937833,0.9396101414192891,0.5740755404228364,0.3841549295774648,0.06201451674519292,0.44312090530077425,0.764175004904846,0.2910474168435952,0.7606232294617564,0.41380770859805166,0.5795148247978437,0.4020227560050569,0.31261538461538463,0.6663124335812965,0.6880769986250246
2024-08-02,0.47496415413395765,0.39800581636892396,0.5867870332375872,0.4217517642175176,0.3977786387705024,0.5891667899955602,0.9499363057324841,0.4447347585114806,0.22914466737064415,0.06201188455008489,0.39876935291782456,0.7675559042761868,0.2602158146117106,0.6689679589307842,0.3590177815410669,0.5812449474535166,0.3184498736310025,0.26053521993232853,0.5880998760403754,0.7421445404556166
2024-08-03,0.45542764687169174,0.3903654485049834,0.6115668580803937,0.41834405478315007,0.3977272727272727,0.5652559928973069,0.9447204177811743,0.22872298313672712,0.1319493314567206,0.06200925257841348,0.33439174439372893,0.7132771131594431,0.23257870534135125,0.6026548672566372,0.358442657638595,0.6010237068965517,0.6336842105263158,0.24969249692496925,0.44139518413597734,0.7353229923424308
2024-08-04,0.4461235595921152,0.3926940639269406,0.6166461664616646,0.43008298755186725,0.3976759199483538,0.5653203136558662,0.9447274579724911,0.2287840405319823,0.13190291945128385,0.06200662083015024,0.31646825396825395,0.7590196078431373,0.2440318302387268,0.5577773845337108,0.30245346869712353,0.5655803932130353,0.6502525252525253,0.26160467260989856,0.3869711453354576,0.6623478602277189
2024-08-05,0.4523901489131055,0.387551867219917,0.6327868852459017,0.43580170089193115,0.3976245804286083,0.5653846153846154,0.9447344963708137,0.228845088260904,0.13185654008438819,0.06200398930526673,0.2951795278714541,0.7247598510096059,0.3265558698727016,0.45930644019815997,0.3687103594080338,0.5220786214324179,0.7757677745056795,0.23202212661339888,0.4934513274336283,0.61099116781158
2024-08-06,0.4299635949052275,0.38531729572791373,0.6558787382220401,0.41746163417669013,0.3975732541629018,0.47522555834935665,0.9264069264069263,0.026990660123476284,0.04885764499121265,0.06200135800373451,0.2479174930583102,0.6526852214817718,0.3448824465264274,0.27277551742437645,0.2485207100591716,0.6522207267833109,0.9306139613120269,0.19385560675883257,0.47619890284905325,0.7539246467817896
