fid,name,system,sign,price,horizon,window,slice,n,n_eff,ic,lo,hi,signed_ic,sign_ok,ci_excludes_0,status
M117,US spot ETF net flow 30d sum (US$m),regime,1,cm,365,dev,full,0,0.0,,,,,,,insufficient
M117,US spot ETF net flow 30d sum (US$m),regime,1,cm,365,dev,ex_2020-03_2022-01,0,0.0,,,,,,,insufficient
M117,US spot ETF net flow 30d sum (US$m),regime,1,cm,365,dev,ex_2017,0,0.0,,,,,,,insufficient
M117,US spot ETF net flow 30d sum (US$m),regime,1,cm,365,dev,since_2022,0,0.0,,,,,,,insufficient
M117,US spot ETF net flow 30d sum (US$m),regime,1,cm,365,holdout,full,599,1.6,,,,,,,insufficient
M017,RSI 14,tactical,-1,okx,1,dev,full,1801,1801.0,0.0224,-0.0161,0.0546,-0.0224,False,False,ok
M017,RSI 14,tactical,-1,okx,1,dev,ex_2020-03_2022-01,1098,1098.0,0.0023,-0.0574,0.0534,-0.0023,False,False,ok
M017,RSI 14,tactical,-1,okx,1,dev,ex_2017,1801,1801.0,0.0224,-0.0189,0.0565,-0.0224,False,False,ok
M017,RSI 14,tactical,-1,okx,1,dev,since_2022,364,364.0,-0.0966,-0.1752,-0.0281,0.0966,True,True,ok
M017,RSI 14,tactical,-1,okx,1,holdout,full,1329,1329.0,-0.0029,-0.0533,0.0379,0.0029,True,False,ok
M017,RSI 14,tactical,-1,okx,7,dev,full,1795,256.4,0.07,-0.0312,0.1432,-0.07,False,False,ok
M017,RSI 14,tactical,-1,okx,7,dev,ex_2020-03_2022-01,1086,155.1,-0.0034,-0.1289,0.0944,0.0034,True,False,ok
M017,RSI 14,tactical,-1,okx,7,dev,ex_2017,1795,256.4,0.07,-0.0082,0.1496,-0.07,False,False,ok
M017,RSI 14,tactical,-1,okx,7,dev,since_2022,358,51.1,-0.1913,-0.3401,-0.0483,0.1913,True,True,ok
M017,RSI 14,tactical,-1,okx,7,holdout,full,1323,189.0,0.0016,-0.1002,0.0891,-0.0016,False,False,ok
M017,RSI 14,tactical,-1,okx,30,dev,full,1772,59.1,0.1275,-0.0318,0.2491,-0.1275,False,False,ok
M017,RSI 14,tactical,-1,okx,30,dev,ex_2020-03_2022-01,1040,34.7,-0.009,-0.2738,0.2083,0.009,True,False,ok
M017,RSI 14,tactical,-1,okx,30,dev,ex_2017,1772,59.1,0.1275,-0.0282,0.26,-0.1275,False,False,ok
M017,RSI 14,tactical,-1,okx,30,dev,since_2022,335,11.2,,,,,,,insufficient
M017,RSI 14,tactical,-1,okx,30,holdout,full,1300,43.3,0.0472,-0.118,0.1822,-0.0472,False,False,ok
M017,RSI 14,tactical,-1,okx,90,dev,full,1712,19.0,,,,,,,insufficient
M017,RSI 14,tactical,-1,okx,90,dev,ex_2020-03_2022-01,920,10.2,,,,,,,insufficient
M017,RSI 14,tactical,-1,okx,90,dev,ex_2017,1712,19.0,,,,,,,insufficient
M017,RSI 14,tactical,-1,okx,90,dev,since_2022,275,3.1,,,,,,,insufficient
M017,RSI 14,tactical,-1,okx,90,holdout,full,1240,13.8,,,,,,,insufficient
M017,RSI 14,tactical,-1,okx,180,dev,full,1622,9.0,0.1691,-0.0863,0.2734,-0.1691,False,False,ok
M017,RSI 14,tactical,-1,okx,180,dev,ex_2020-03_2022-01,740,4.1,,,,,,,insufficient
M017,RSI 14,tactical,-1,okx,180,dev,ex_2017,1622,9.0,0.1691,-0.0992,0.2744,-0.1691,False,False,ok
M017,RSI 14,tactical,-1,okx,180,dev,since_2022,185,1.0,,,,,,,insufficient
M017,RSI 14,tactical,-1,okx,180,holdout,full,1150,6.4,,,,,,,insufficient
M017,RSI 14,tactical,-1,okx,365,dev,full,1437,3.9,,,,,,,insufficient
M017,RSI 14,tactical,-1,okx,365,dev,ex_2020-03_2022-01,401,1.1,,,,,,,insufficient
M017,RSI 14,tactical,-1,okx,365,dev,ex_2017,1437,3.9,,,,,,,insufficient
M017,RSI 14,tactical,-1,okx,365,dev,since_2022,0,0.0,,,,,,,insufficient
M017,RSI 14,tactical,-1,okx,365,holdout,full,965,2.6,,,,,,,insufficient
M040,Bollinger %B 20,tactical,-1,okx,1,dev,full,1796,1796.0,0.0102,-0.031,0.0488,-0.0102,False,False,ok
M040,Bollinger %B 20,tactical,-1,okx,1,dev,ex_2020-03_2022-01,1093,1093.0,0.0095,-0.0424,0.0554,-0.0095,False,False,ok
M040,Bollinger %B 20,tactical,-1,okx,1,dev,ex_2017,1796,1796.0,0.0102,-0.0378,0.0427,-0.0102,False,False,ok
M040,Bollinger %B 20,tactical,-1,okx,1,dev,since_2022,364,364.0,-0.0685,-0.1516,-0.0049,0.0685,True,True,ok
M040,Bollinger %B 20,tactical,-1,okx,1,holdout,full,1329,1329.0,-0.0183,-0.0672,0.025,0.0183,True,False,ok
M040,Bollinger %B 20,tactical,-1,okx,7,dev,full,1790,255.7,0.051,-0.046,0.112,-0.051,False,False,ok
M040,Bollinger %B 20,tactical,-1,okx,7,dev,ex_2020-03_2022-01,1081,154.4,0.0161,-0.0881,0.1098,-0.0161,False,False,ok
M040,Bollinger %B 20,tactical,-1,okx,7,dev,ex_2017,1790,255.7,0.051,-0.0344,0.1332,-0.051,False,False,ok
M040,Bollinger %B 20,tactical,-1,okx,7,dev,since_2022,358,51.1,-0.1168,-0.2875,0.0224,0.1168,True,False,ok
M040,Bollinger %B 20,tactical,-1,okx,7,holdout,full,1323,189.0,-0.0356,-0.1454,0.0553,0.0356,True,False,ok
M040,Bollinger %B 20,tactical,-1,okx,30,dev,full,1767,58.9,0.0935,-0.0369,0.2034,-0.0935,False,False,ok
M040,Bollinger %B 20,tactical,-1,okx,30,dev,ex_2020-03_2022-01,1035,34.5,-0.0092,-0.1963,0.1616,0.0092,True,False,ok
M040,Bollinger %B 20,tactical,-1,okx,30,dev,ex_2017,1767,58.9,0.0935,-0.0365,0.2025,-0.0935,False,False,ok
M040,Bollinger %B 20,tactical,-1,okx,30,dev,since_2022,335,11.2,,,,,,,insufficient
M040,Bollinger %B 20,tactical,-1,okx,30,holdout,full,1300,43.3,0.0595,-0.0756,0.1869,-0.0595,False,False,ok
M040,Bollinger %B 20,tactical,-1,okx,90,dev,full,1707,19.0,,,,,,,insufficient
M040,Bollinger %B 20,tactical,-1,okx,90,dev,ex_2020-03_2022-01,915,10.2,,,,,,,insufficient
M040,Bollinger %B 20,tactical,-1,okx,90,dev,ex_2017,1707,19.0,,,,,,,insufficient
M040,Bollinger %B 20,tactical,-1,okx,90,dev,since_2022,275,3.1,,,,,,,insufficient
M040,Bollinger %B 20,tactical,-1,okx,90,holdout,full,1240,13.8,,,,,,,insufficient
M040,Bollinger %B 20,tactical,-1,okx,180,dev,full,1617,9.0,0.1137,-0.0755,0.1951,-0.1137,False,False,ok
M040,Bollinger %B 20,tactical,-1,okx,180,dev,ex_2020-03_2022-01,735,4.1,,,,,,,insufficient
M040,Bollinger %B 20,tactical,-1,okx,180,dev,ex_2017,1617,9.0,0.1137,-0.0595,0.2026,-0.1137,False,False,ok
M040,Bollinger %B 20,tactical,-1,okx,180,dev,since_2022,185,1.0,,,,,,,insufficient
M040,Bollinger %B 20,tactical,-1,okx,180,holdout,full,1150,6.4,,,,,,,insufficient
M040,Bollinger %B 20,tactical,-1,okx,365,dev,full,1432,3.9,,,,,,,insufficient
M040,Bollinger %B 20,tactical,-1,okx,365,dev,ex_2020-03_2022-01,396,1.1,,,,,,,insufficient
M040,Bollinger %B 20,tactical,-1,okx,365,dev,ex_2017,1432,3.9,,,,,,,insufficient
M040,Bollinger %B 20,tactical,-1,okx,365,dev,since_2022,0,0.0,,,,,,,insufficient
M040,Bollinger %B 20,tactical,-1,okx,365,holdout,full,965,2.6,,,,,,,insufficient
N005,5d return z (60d),tactical,-1,okx,1,dev,full,1781,1781.0,-0.0144,-0.0529,0.0189,0.0144,True,False,ok
N005,5d return z (60d),tactical,-1,okx,1,dev,ex_2020-03_2022-01,1078,1078.0,-0.0161,-0.0621,0.0219,0.0161,True,False,ok
N005,5d return z (60d),tactical,-1,okx,1,dev,ex_2017,1781,1781.0,-0.0144,-0.0516,0.0138,0.0144,True,False,ok
N005,5d return z (60d),tactical,-1,okx,1,dev,since_2022,364,364.0,-0.0429,-0.109,0.0105,0.0429,True,False,ok
N005,5d return z (60d),tactical,-1,okx,1,holdout,full,1329,1329.0,-0.0106,-0.056,0.0338,0.0106,True,False,ok
N005,5d return z (60d),tactical,-1,okx,7,dev,full,1775,253.6,0.004,-0.069,0.0725,-0.004,False,False,ok
N005,5d return z (60d),tactical,-1,okx,7,dev,ex_2020-03_2022-01,1066,152.3,-0.0179,-0.1112,0.0575,0.0179,True,False,ok
N005,5d return z (60d),tactical,-1,okx,7,dev,ex_2017,1775,253.6,0.004,-0.0599,0.07,-0.004,False,False,ok
N005,5d return z (60d),tactical,-1,okx,7,dev,since_2022,358,51.1,-0.0509,-0.2333,0.0748,0.0509,True,False,ok
N005,5d return z (60d),tactical,-1,okx,7,holdout,full,1323,189.0,-0.0173,-0.0931,0.0578,0.0173,True,False,ok
N005,5d return z (60d),tactical,-1,okx,30,dev,full,1752,58.4,0.0372,-0.0416,0.1102,-0.0372,False,False,ok
N005,5d return z (60d),tactical,-1,okx,30,dev,ex_2020-03_2022-01,1020,34.0,-0.0509,-0.1555,0.0352,0.0509,True,False,ok
N005,5d return z (60d),tactical,-1,okx,30,dev,ex_2017,1752,58.4,0.0372,-0.0531,0.113,-0.0372,False,False,ok
N005,5d return z (60d),tactical,-1,okx,30,dev,since_2022,335,11.2,,,,,,,insufficient
N005,5d return z (60d),tactical,-1,okx,30,holdout,full,1300,43.3,0.0779,-0.0203,0.1668,-0.0779,False,False,ok
N005,5d return z (60d),tactical,-1,okx,90,dev,full,1692,18.8,,,,,,,insufficient
N005,5d return z (60d),tactical,-1,okx,90,dev,ex_2020-03_2022-01,900,10.0,,,,,,,insufficient
N005,5d return z (60d),tactical,-1,okx,90,dev,ex_2017,1692,18.8,,,,,,,insufficient
N005,5d return z (60d),tactical,-1,okx,90,dev,since_2022,275,3.1,,,,,,,insufficient
N005,5d return z (60d),tactical,-1,okx,90,holdout,full,1240,13.8,,,,,,,insufficient
N005,5d return z (60d),tactical,-1,okx,180,dev,full,1602,8.9,0.0122,-0.0646,0.0644,-0.0122,False,False,ok
N005,5d return z (60d),tactical,-1,okx,180,dev,ex_2020-03_2022-01,720,4.0,,,,,,,insufficient
N005,5d return z (60d),tactical,-1,okx,180,dev,ex_2017,1602,8.9,0.0122,-0.0552,0.0711,-0.0122,False,False,ok
N005,5d return z (60d),tactical,-1,okx,180,dev,since_2022,185,1.0,,,,,,,insufficient
N005,5d return z (60d),tactical,-1,okx,180,holdout,full,1150,6.4,,,,,,,insufficient
N005,5d return z (60d),tactical,-1,okx,365,dev,full,1417,3.9,,,,,,,insufficient
N005,5d return z (60d),tactical,-1,okx,365,dev,ex_2020-03_2022-01,381,1.0,,,,,,,insufficient
N005,5d return z (60d),tactical,-1,okx,365,dev,ex_2017,1417,3.9,,,,,,,insufficient
N005,5d return z (60d),tactical,-1,okx,365,dev,since_2022,0,0.0,,,,,,,insufficient
N005,5d return z (60d),tactical,-1,okx,365,holdout,full,965,2.6,,,,,,,insufficient
N006,SMA20 distance,tactical,-1,okx,1,dev,full,1796,1796.0,0.0152,-0.027,0.043,-0.0152,False,False,ok
N006,SMA20 distance,tactical,-1,okx,1,dev,ex_2020-03_2022-01,1093,1093.0,0.0143,-0.0327,0.056,-0.0143,False,False,ok
N006,SMA20 distance,tactical,-1,okx,1,dev,ex_2017,1796,1796.0,0.0152,-0.0261,0.0467,-0.0152,False,False,ok
N006,SMA20 distance,tactical,-1,okx,1,dev,since_2022,364,364.0,-0.0583,-0.1386,-0.0118,0.0583,True,True,ok
N006,SMA20 distance,tactical,-1,okx,1,holdout,full,1329,1329.0,-0.0142,-0.0672,0.0243,0.0142,True,False,ok
N006,SMA20 distance,tactical,-1,okx,7,dev,full,1790,255.7,0.0455,-0.0529,0.1319,-0.0455,False,False,ok
N006,SMA20 distance,tactical,-1,okx,7,dev,ex_2020-03_2022-01,1081,154.4,0.0028,-0.11,0.0812,-0.0028,False,False,ok
N006,SMA20 distance,tactical,-1,okx,7,dev,ex_2017,1790,255.7,0.0455,-0.0364,0.1243,-0.0455,False,False,ok
N006,SMA20 distance,tactical,-1,okx,7,dev,since_2022,358,51.1,-0.1415,-0.2909,-0.0072,0.1415,True,True,ok
N006,SMA20 distance,tactical,-1,okx,7,holdout,full,1323,189.0,-0.0156,-0.1311,0.0651,0.0156,True,False,ok
N006,SMA20 distance,tactical,-1,okx,30,dev,full,1767,58.9,0.0764,-0.0487,0.198,-0.0764,False,False,ok
N006,SMA20 distance,tactical,-1,okx,30,dev,ex_2020-03_2022-01,1035,34.5,-0.0673,-0.2598,0.0848,0.0673,True,False,ok
N006,SMA20 distance,tactical,-1,okx,30,dev,ex_2017,1767,58.9,0.0764,-0.0352,0.1839,-0.0764,False,False,ok
N006,SMA20 distance,tactical,-1,okx,30,dev,since_2022,335,11.2,,,,,,,insufficient
N006,SMA20 distance,tactical,-1,okx,30,holdout,full,1300,43.3,0.0664,-0.0734,0.1779,-0.0664,False,False,ok
N006,SMA20 distance,tactical,-1,okx,90,dev,full,1707,19.0,,,,,,,insufficient
N006,SMA20 distance,tactical,-1,okx,90,dev,ex_2020-03_2022-01,915,10.2,,,,,,,insufficient
N006,SMA20 distance,tactical,-1,okx,90,dev,ex_2017,1707,19.0,,,,,,,insufficient
N006,SMA20 distance,tactical,-1,okx,90,dev,since_2022,275,3.1,,,,,,,insufficient
N006,SMA20 distance,tactical,-1,okx,90,holdout,full,1240,13.8,,,,,,,insufficient
N006,SMA20 distance,tactical,-1,okx,180,dev,full,1617,9.0,0.0993,-0.091,0.198,-0.0993,False,False,ok
N006,SMA20 distance,tactical,-1,okx,180,dev,ex_2020-03_2022-01,735,4.1,,,,,,,insufficient
N006,SMA20 distance,tactical,-1,okx,180,dev,ex_2017,1617,9.0,0.0993,-0.1055,0.1767,-0.0993,False,False,ok
N006,SMA20 distance,tactical,-1,okx,180,dev,since_2022,185,1.0,,,,,,,insufficient
N006,SMA20 distance,tactical,-1,okx,180,holdout,full,1150,6.4,,,,,,,insufficient
N006,SMA20 distance,tactical,-1,okx,365,dev,full,1432,3.9,,,,,,,insufficient
N006,SMA20 distance,tactical,-1,okx,365,dev,ex_2020-03_2022-01,396,1.1,,,,,,,insufficient
N006,SMA20 distance,tactical,-1,okx,365,dev,ex_2017,1432,3.9,,,,,,,insufficient
N006,SMA20 distance,tactical,-1,okx,365,dev,since_2022,0,0.0,,,,,,,insufficient
N006,SMA20 distance,tactical,-1,okx,365,holdout,full,965,2.6,,,,,,,insufficient
M018,Stochastic %K 14,tactical,-1,okx,1,dev,full,1802,1802.0,-0.0041,-0.0462,0.0329,0.0041,True,False,ok
M018,Stochastic %K 14,tactical,-1,okx,1,dev,ex_2020-03_2022-01,1099,1099.0,-0.0103,-0.0551,0.0288,0.0103,True,False,ok
M018,Stochastic %K 14,tactical,-1,okx,1,dev,ex_2017,1802,1802.0,-0.0041,-0.0401,0.0291,0.0041,True,False,ok
M018,Stochastic %K 14,tactical,-1,okx,1,dev,since_2022,364,364.0,-0.0446,-0.1208,0.0218,0.0446,True,False,ok
M018,Stochastic %K 14,tactical,-1,okx,1,holdout,full,1329,1329.0,-0.0256,-0.075,0.0193,0.0256,True,False,ok
M018,Stochastic %K 14,tactical,-1,okx,7,dev,full,1796,256.6,0.0422,-0.047,0.1121,-0.0422,False,False,ok
M018,Stochastic %K 14,tactical,-1,okx,7,dev,ex_2020-03_2022-01,1087,155.3,-0.0038,-0.1005,0.0814,0.0038,True,False,ok
M018,Stochastic %K 14,tactical,-1,okx,7,dev,ex_2017,1796,256.6,0.0422,-0.0416,0.1272,-0.0422,False,False,ok
M018,Stochastic %K 14,tactical,-1,okx,7,dev,since_2022,358,51.1,-0.0628,-0.2251,0.0555,0.0628,True,False,ok
M018,Stochastic %K 14,tactical,-1,okx,7,holdout,full,1323,189.0,-0.0186,-0.1204,0.0804,0.0186,True,False,ok
M018,Stochastic %K 14,tactical,-1,okx,30,dev,full,1773,59.1,0.0958,-0.0105,0.1825,-0.0958,False,False,ok
M018,Stochastic %K 14,tactical,-1,okx,30,dev,ex_2020-03_2022-01,1041,34.7,-0.007,-0.16,0.1415,0.007,True,False,ok
M018,Stochastic %K 14,tactical,-1,okx,30,dev,ex_2017,1773,59.1,0.0958,-0.0378,0.1927,-0.0958,False,False,ok
M018,Stochastic %K 14,tactical,-1,okx,30,dev,since_2022,335,11.2,,,,,,,insufficient
M018,Stochastic %K 14,tactical,-1,okx,30,holdout,full,1300,43.3,0.0458,-0.0806,0.1611,-0.0458,False,False,ok
M018,Stochastic %K 14,tactical,-1,okx,90,dev,full,1713,19.0,,,,,,,insufficient
M018,Stochastic %K 14,tactical,-1,okx,90,dev,ex_2020-03_2022-01,921,10.2,,,,,,,insufficient
M018,Stochastic %K 14,tactical,-1,okx,90,dev,ex_2017,1713,19.0,,,,,,,insufficient
M018,Stochastic %K 14,tactical,-1,okx,90,dev,since_2022,275,3.1,,,,,,,insufficient
M018,Stochastic %K 14,tactical,-1,okx,90,holdout,full,1240,13.8,,,,,,,insufficient
M018,Stochastic %K 14,tactical,-1,okx,180,dev,full,1623,9.0,0.1012,-0.0452,0.1927,-0.1012,False,False,ok
M018,Stochastic %K 14,tactical,-1,okx,180,dev,ex_2020-03_2022-01,741,4.1,,,,,,,insufficient
M018,Stochastic %K 14,tactical,-1,okx,180,dev,ex_2017,1623,9.0,0.1012,-0.0566,0.1883,-0.1012,False,False,ok
M018,Stochastic %K 14,tactical,-1,okx,180,dev,since_2022,185,1.0,,,,,,,insufficient
M018,Stochastic %K 14,tactical,-1,okx,180,holdout,full,1150,6.4,,,,,,,insufficient
M018,Stochastic %K 14,tactical,-1,okx,365,dev,full,1438,3.9,,,,,,,insufficient
M018,Stochastic %K 14,tactical,-1,okx,365,dev,ex_2020-03_2022-01,402,1.1,,,,,,,insufficient
M018,Stochastic %K 14,tactical,-1,okx,365,dev,ex_2017,1438,3.9,,,,,,,insufficient
M018,Stochastic %K 14,tactical,-1,okx,365,dev,since_2022,0,0.0,,,,,,,insufficient
M018,Stochastic %K 14,tactical,-1,okx,365,holdout,full,965,2.6,,,,,,,insufficient
M021,CCI 20,tactical,-1,okx,1,dev,full,1777,1777.0,0.0299,-0.0151,0.061,-0.0299,False,False,ok
M021,CCI 20,tactical,-1,okx,1,dev,ex_2020-03_2022-01,1074,1074.0,0.0244,-0.0235,0.0628,-0.0244,False,False,ok
M021,CCI 20,tactical,-1,okx,1,dev,ex_2017,1777,1777.0,0.0299,-0.0119,0.0646,-0.0299,False,False,ok
M021,CCI 20,tactical,-1,okx,1,dev,since_2022,364,364.0,-0.0447,-0.1212,0.0169,0.0447,True,False,ok
M021,CCI 20,tactical,-1,okx,1,holdout,full,1329,1329.0,0.0033,-0.0421,0.0415,-0.0033,False,False,ok
M021,CCI 20,tactical,-1,okx,7,dev,full,1771,253.0,0.0748,-0.0167,0.1482,-0.0748,False,False,ok
M021,CCI 20,tactical,-1,okx,7,dev,ex_2020-03_2022-01,1062,151.7,0.0342,-0.0696,0.1278,-0.0342,False,False,ok
M021,CCI 20,tactical,-1,okx,7,dev,ex_2017,1771,253.0,0.0748,-0.0316,0.1498,-0.0748,False,False,ok
M021,CCI 20,tactical,-1,okx,7,dev,since_2022,358,51.1,-0.0984,-0.2464,0.0247,0.0984,True,False,ok
M021,CCI 20,tactical,-1,okx,7,holdout,full,1323,189.0,-0.0164,-0.1208,0.0669,0.0164,True,False,ok
M021,CCI 20,tactical,-1,okx,30,dev,full,1748,58.3,0.1106,-0.0175,0.2131,-0.1106,False,False,ok
M021,CCI 20,tactical,-1,okx,30,dev,ex_2020-03_2022-01,1016,33.9,0.0185,-0.1605,0.2008,-0.0185,False,False,ok
M021,CCI 20,tactical,-1,okx,30,dev,ex_2017,1748,58.3,0.1106,-0.0116,0.2115,-0.1106,False,False,ok
M021,CCI 20,tactical,-1,okx,30,dev,since_2022,335,11.2,,,,,,,insufficient
M021,CCI 20,tactical,-1,okx,30,holdout,full,1300,43.3,0.0657,-0.0931,0.1935,-0.0657,False,False,ok
M021,CCI 20,tactical,-1,okx,90,dev,full,1688,18.8,,,,,,,insufficient
M021,CCI 20,tactical,-1,okx,90,dev,ex_2020-03_2022-01,896,10.0,,,,,,,insufficient
M021,CCI 20,tactical,-1,okx,90,dev,ex_2017,1688,18.8,,,,,,,insufficient
M021,CCI 20,tactical,-1,okx,90,dev,since_2022,275,3.1,,,,,,,insufficient
M021,CCI 20,tactical,-1,okx,90,holdout,full,1240,13.8,,,,,,,insufficient
M021,CCI 20,tactical,-1,okx,180,dev,full,1598,8.9,0.1163,-0.0536,0.2057,-0.1163,False,False,ok
M021,CCI 20,tactical,-1,okx,180,dev,ex_2020-03_2022-01,716,4.0,,,,,,,insufficient
M021,CCI 20,tactical,-1,okx,180,dev,ex_2017,1598,8.9,0.1163,-0.0591,0.2144,-0.1163,False,False,ok
M021,CCI 20,tactical,-1,okx,180,dev,since_2022,185,1.0,,,,,,,insufficient
M021,CCI 20,tactical,-1,okx,180,holdout,full,1150,6.4,,,,,,,insufficient
M021,CCI 20,tactical,-1,okx,365,dev,full,1413,3.9,,,,,,,insufficient
M021,CCI 20,tactical,-1,okx,365,dev,ex_2020-03_2022-01,377,1.0,,,,,,,insufficient
M021,CCI 20,tactical,-1,okx,365,dev,ex_2017,1413,3.9,,,,,,,insufficient
M021,CCI 20,tactical,-1,okx,365,dev,since_2022,0,0.0,,,,,,,insufficient
M021,CCI 20,tactical,-1,okx,365,holdout,full,965,2.6,,,,,,,insufficient
M044,Drawdown from 90d high,tactical,1,okx,1,dev,full,1726,1726.0,0.0201,-0.0271,0.0614,0.0201,True,False,ok
M044,Drawdown from 90d high,tactical,1,okx,1,dev,ex_2020-03_2022-01,1023,1023.0,-0.008,-0.0709,0.0544,-0.008,False,False,ok
M044,Drawdown from 90d high,tactical,1,okx,1,dev,ex_2017,1726,1726.0,0.0201,-0.0344,0.0579,0.0201,True,False,ok
M044,Drawdown from 90d high,tactical,1,okx,1,dev,since_2022,364,364.0,-0.0781,-0.1653,-0.0222,-0.0781,False,True,ok
M044,Drawdown from 90d high,tactical,1,okx,1,holdout,full,1329,1329.0,-0.0198,-0.0622,0.0201,-0.0198,False,False,ok
M044,Drawdown from 90d high,tactical,1,okx,7,dev,full,1720,245.7,0.0386,-0.0624,0.1263,0.0386,True,False,ok
M044,Drawdown from 90d high,tactical,1,okx,7,dev,ex_2020-03_2022-01,1011,144.4,-0.0498,-0.1889,0.0787,-0.0498,False,False,ok
M044,Drawdown from 90d high,tactical,1,okx,7,dev,ex_2017,1720,245.7,0.0386,-0.0637,0.1342,0.0386,True,False,ok
M044,Drawdown from 90d high,tactical,1,okx,7,dev,since_2022,358,51.1,-0.2329,-0.403,-0.0586,-0.2329,False,True,ok
M044,Drawdown from 90d high,tactical,1,okx,7,holdout,full,1323,189.0,-0.0614,-0.1748,0.0257,-0.0614,False,False,ok
M044,Drawdown from 90d high,tactical,1,okx,30,dev,full,1697,56.6,0.1035,-0.1037,0.2952,0.1035,True,False,ok
M044,Drawdown from 90d high,tactical,1,okx,30,dev,ex_2020-03_2022-01,965,32.2,0.0265,-0.2871,0.2825,0.0265,True,False,ok
M044,Drawdown from 90d high,tactical,1,okx,30,dev,ex_2017,1697,56.6,0.1035,-0.0692,0.2646,0.1035,True,False,ok
M044,Drawdown from 90d high,tactical,1,okx,30,dev,since_2022,335,11.2,,,,,,,insufficient
M044,Drawdown from 90d high,tactical,1,okx,30,holdout,full,1300,43.3,-0.1077,-0.3108,0.059,-0.1077,False,False,ok
M044,Drawdown from 90d high,tactical,1,okx,90,dev,full,1637,18.2,,,,,,,insufficient
M044,Drawdown from 90d high,tactical,1,okx,90,dev,ex_2020-03_2022-01,845,9.4,,,,,,,insufficient
M044,Drawdown from 90d high,tactical,1,okx,90,dev,ex_2017,1637,18.2,,,,,,,insufficient
M044,Drawdown from 90d high,tactical,1,okx,90,dev,since_2022,275,3.1,,,,,,,insufficient
M044,Drawdown from 90d high,tactical,1,okx,90,holdout,full,1240,13.8,,,,,,,insufficient
M044,Drawdown from 90d high,tactical,1,okx,180,dev,full,1547,8.6,0.1663,-0.1871,0.4184,0.1663,True,False,ok
M044,Drawdown from 90d high,tactical,1,okx,180,dev,ex_2020-03_2022-01,665,3.7,,,,,,,insufficient
M044,Drawdown from 90d high,tactical,1,okx,180,dev,ex_2017,1547,8.6,0.1663,-0.2019,0.4228,0.1663,True,False,ok
M044,Drawdown from 90d high,tactical,1,okx,180,dev,since_2022,185,1.0,,,,,,,insufficient
M044,Drawdown from 90d high,tactical,1,okx,180,holdout,full,1150,6.4,,,,,,,insufficient
M044,Drawdown from 90d high,tactical,1,okx,365,dev,full,1362,3.7,,,,,,,insufficient
M044,Drawdown from 90d high,tactical,1,okx,365,dev,ex_2020-03_2022-01,326,0.9,,,,,,,insufficient
M044,Drawdown from 90d high,tactical,1,okx,365,dev,ex_2017,1362,3.7,,,,,,,insufficient
M044,Drawdown from 90d high,tactical,1,okx,365,dev,since_2022,0,0.0,,,,,,,insufficient
M044,Drawdown from 90d high,tactical,1,okx,365,holdout,full,965,2.6,,,,,,,insufficient
M096t,Fear & Greed level (tactical),tactical,-1,okx,1,dev,full,1794,1794.0,0.0323,-0.0056,0.0718,-0.0323,False,False,ok
M096t,Fear & Greed level (tactical),tactical,-1,okx,1,dev,ex_2020-03_2022-01,1091,1091.0,-0.0003,-0.0591,0.0589,0.0003,True,False,ok
M096t,Fear & Greed level (tactical),tactical,-1,okx,1,dev,ex_2017,1794,1794.0,0.0323,-0.0105,0.0711,-0.0323,False,False,ok
M096t,Fear & Greed level (tactical),tactical,-1,okx,1,dev,since_2022,364,364.0,-0.0555,-0.1436,0.017,0.0555,True,False,ok
M096t,Fear & Greed level (tactical),tactical,-1,okx,1,holdout,full,1329,1329.0,0.0021,-0.0434,0.0411,-0.0021,False,False,ok
M096t,Fear & Greed level (tactical),tactical,-1,okx,7,dev,full,1788,255.4,0.044,-0.0492,0.1372,-0.044,False,False,ok
M096t,Fear & Greed level (tactical),tactical,-1,okx,7,dev,ex_2020-03_2022-01,1079,154.1,-0.0531,-0.1807,0.058,0.0531,True,False,ok
M096t,Fear & Greed level (tactical),tactical,-1,okx,7,dev,ex_2017,1788,255.4,0.044,-0.0536,0.1357,-0.044,False,False,ok
M096t,Fear & Greed level (tactical),tactical,-1,okx,7,dev,since_2022,358,51.1,-0.1841,-0.3539,0.0002,0.1841,True,False,ok
M096t,Fear & Greed level (tactical),tactical,-1,okx,7,holdout,full,1323,189.0,-0.0062,-0.1389,0.1021,0.0062,True,False,ok
M096t,Fear & Greed level (tactical),tactical,-1,okx,30,dev,full,1765,58.8,0.0846,-0.088,0.2522,-0.0846,False,False,ok
M096t,Fear & Greed level (tactical),tactical,-1,okx,30,dev,ex_2020-03_2022-01,1033,34.4,0.0234,-0.2265,0.234,-0.0234,False,False,ok
M096t,Fear & Greed level (tactical),tactical,-1,okx,30,dev,ex_2017,1765,58.8,0.0846,-0.0995,0.2465,-0.0846,False,False,ok
M096t,Fear & Greed level (tactical),tactical,-1,okx,30,dev,since_2022,335,11.2,,,,,,,insufficient
M096t,Fear & Greed level (tactical),tactical,-1,okx,30,holdout,full,1300,43.3,-0.0106,-0.1835,0.1305,0.0106,True,False,ok
M096t,Fear & Greed level (tactical),tactical,-1,okx,90,dev,full,1705,18.9,,,,,,,insufficient
M096t,Fear & Greed level (tactical),tactical,-1,okx,90,dev,ex_2020-03_2022-01,913,10.1,,,,,,,insufficient
